crid,category,allegation_name,allegation_category_id,officer_race,subject_race,cr_text
1049267,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: The reporting party alleges the accused
arrived on the scene after a group of males
had seriously battered her son and
Grandson (victims). The reporting party also
alleges the accused failed to provide Police
service and medical assistance to her and
the victims.
Allegation 2: The complainant alleges on 01 Oct 11, at GGG -t
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress.
The complainant alleges on 01 Oct 11, at at
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress
The complainant alleges on 01 Oct 11, Ammm——— st
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress.
Finding 1: (None
Entered)
"
1049267,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: The reporting party alleges the accused
arrived on the scene after a group of males
had seriously battered her son and
Grandson (victims). The reporting party also
alleges the accused failed to provide Police
service and medical assistance to her and
the victims.
Allegation 2: The complainant alleges on 01 Oct 11, at GGG -t
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress.
The complainant alleges on 01 Oct 11, at at
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress
The complainant alleges on 01 Oct 11, Ammm——— st
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress.
Finding 1: (None
Entered)
"
1049267,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: The reporting party alleges the accused
arrived on the scene after a group of males
had seriously battered her son and
Grandson (victims). The reporting party also
alleges the accused failed to provide Police
service and medical assistance to her and
the victims.
Allegation 2: The complainant alleges on 01 Oct 11, at GGG -t
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress.
The complainant alleges on 01 Oct 11, at at
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress
The complainant alleges on 01 Oct 11, Ammm——— st
approximately 1130 hours, Chicago Police Officers responded to a call
and failed to provide police service and medical assistance for the
complainant and other victims on the scene of a battery in progress.
Finding 1: (None
Entered)
"
1049268,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Hispanic,Black,"Initial / Intake Allegation 1:  The reporting party alleges that the accused
officers were rude and unprofessional in
that they refused to file a police report
regarding his stolen vehicle and told him to
leave the station. The reporting party
alleges that he discovered later that day
that his car was involved in a traffic
accident
Initial / Intake Allegation 1:  The reporting party alleges that the accused
officers were rude and unprofessional in
that they refused to file a police report
regarding his stolen vehicle and told him to
leave the station. The reporting party
alleges that he discovered later that day
that his car was involved in a traffic
accident.
Finding 1: (None Entered)
"
1049268,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Hispanic,Black,"Initial / Intake Allegation 1:  The reporting party alleges that the accused
officers were rude and unprofessional in
that they refused to file a police report
regarding his stolen vehicle and told him to
leave the station. The reporting party
alleges that he discovered later that day
that his car was involved in a traffic
accident
Initial / Intake Allegation 1:  The reporting party alleges that the accused
officers were rude and unprofessional in
that they refused to file a police report
regarding his stolen vehicle and told him to
leave the station. The reporting party
alleges that he discovered later that day
that his car was involved in a traffic
accident.
Finding 1: (None Entered)
"
1049357,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: The reporting party alleges that the accused
refused to arrest his ex-wife, who had
threatened him and refused to leave his
home.
Initial / Intake Allegation 1:  The reporting party alleges that the accused
refused to arrest his ex-wife, who had
threatened him and refused to leave his
home.
Finding 1: (None Entered)
"
1049357,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Asian/Pacific,Black,"Initial / Intake Allegation 1: The reporting party alleges that the accused
refused to arrest his ex-wife, who had
threatened him and refused to leave his
home.
Initial / Intake Allegation 1:  The reporting party alleges that the accused
refused to arrest his ex-wife, who had
threatened him and refused to leave his
home.
Finding 1: (None Entered)
"
1049383,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
The reporting party alleges that the accused
officer, pushed her and struck her on the
back with a rod possibly a radio antenna to
the ground and then picked her up and
pushed her up the stairs.
It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
Allegation 2: Refused to provide a case report when requested
Refused to provide case report when requested
Pushed her to the ground
Struck on back with an unknown object
Pushed up the stairs
Finding 1: NO AFFIDAVIT
"
1049383,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
The reporting party alleges that the accused
officer, pushed her and struck her on the
back with a rod possibly a radio antenna to
the ground and then picked her up and
pushed her up the stairs.
It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
Allegation 2: Refused to provide a case report when requested
Refused to provide case report when requested
Pushed her to the ground
Struck on back with an unknown object
Pushed up the stairs
Finding 1: NO AFFIDAVIT
"
1049383,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
The reporting party alleges that the accused
officer, pushed her and struck her on the
back with a rod possibly a radio antenna to
the ground and then picked her up and
pushed her up the stairs.
It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
Allegation 2: Refused to provide a case report when requested
Refused to provide case report when requested
Pushed her to the ground
Struck on back with an unknown object
Pushed up the stairs
Finding 1: NO AFFIDAVIT
"
1049383,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
The reporting party alleges that the accused
officer, pushed her and struck her on the
back with a rod possibly a radio antenna to
the ground and then picked her up and
pushed her up the stairs.
It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
Allegation 2: Refused to provide a case report when requested
Refused to provide case report when requested
Pushed her to the ground
Struck on back with an unknown object
Pushed up the stairs
Finding 1: NO AFFIDAVIT
"
1049383,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
The reporting party alleges that the accused
officer, pushed her and struck her on the
back with a rod possibly a radio antenna to
the ground and then picked her up and
pushed her up the stairs.
It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
Allegation 2: Refused to provide a case report when requested
Refused to provide case report when requested
Pushed her to the ground
Struck on back with an unknown object
Pushed up the stairs
Finding 1: NO AFFIDAVIT
"
1049383,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
The reporting party alleges that the accused
officer, pushed her and struck her on the
back with a rod possibly a radio antenna to
the ground and then picked her up and
pushed her up the stairs.
It is reported that the accused refused to
give complainant's boyfriend a case report
for a domestic battery after being chased by
the complainant with a knife.
Allegation 2: Refused to provide a case report when requested
Refused to provide case report when requested
Pushed her to the ground
Struck on back with an unknown object
Pushed up the stairs
Finding 1: NO AFFIDAVIT
"
1049394,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: The reporting party alleges that the accused
failed to arrest the offender, who was
named in a battery police RD HT
Finding 1: (None Entered)
"
1049394,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Hispanic,Black,"Initial / Intake Allegation 1: The reporting party alleges that the accused
failed to arrest the offender, who was
named in a battery police RD HT
Finding 1: (None Entered)
"
1049394,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: The reporting party alleges that the accused
failed to arrest the offender, who was
named in a battery police RD HT
Finding 1: (None Entered)
"
1049394,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Black,"Initial / Intake Allegation 1: The reporting party alleges that the accused
failed to arrest the offender, who was
named in a battery police RD HT
Finding 1: (None Entered)
"
1049399,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Hispanic,Black,"Initial / Intake Allegation 1: The complainant states she called ""911""
concerning a female subject that she
alleges that she has an order of protection
against. The complainant alleges that the
accused officer that responded to her call
didn't run the offender's name who was on
the scene and refused to arrest her or serve
her with documents.
Finding 1: (None Entered)
"
1049434,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Black,"Initial / Intake Allegation 1: The complainant states that she went into
the 006th District Station to obtain a
domestic battery report. The complainant
alleges that the accused officer did not
assist her in filing a report nor could he tell
her when a Department member would be
available to assist her.
Finding 1: (None Entered)
"
1049454,Use Of Force,Excessive Force / On Duty - Injury,98,Hispanic,Hispanic,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER PUSHED HIM,
PRESSED HIS KNEE ONTO HIS FACE
AND KICKED HIM ON HIS FACE. HE
ALSO ALLEGES THAT THE ACCUSED
QFFICER FAILED TO RETURN HIS IPOD,
KEYS, BACKPACK AND HIS WORK-
PANTS TO HIM
Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER PUSHED HIM,
PRESSED HIS KNEE ONTO HIS FACE
AND KICKED HIM ON HIS FACE. HE
ALSO ALLEGES THAT THE ACCUSED
OFFICER FAILED TO RETURN HIS IPOD,
KEYS, BACKPACK AND HIS WORK-
PANTS TO HIM.
Allegation 2: On 20 Oct 11 the complainant, registered the complaint with
IPRA Intake Aide Denise Stewart. Oreiel alleaed that on 18 Oct 11 at
approximately 0004 hours at Officer Michael
Alaniz, #13577, Unit 009: (1) kicked him in the face.
(2) kneed in the head
(3) pushed into the squad car
(4) failed to properly inventory  property.
On 20 Oct 11 the complainant, I registered the complaint with
IPRA Intake Aide Denise Stewart. Orejel alleged that on 18 Oct 11 at
approximately 0004 hours at § Officer Jerry
Dosckocz, #6573, Unit 009; (1)Observed misconduct and failed to report
misconduct to the Department
(2) failed to properly inventory the complainant, Ivan property.
Finding 1: NOT SUSTAINED
"
1049454,Use Of Force,Excessive Force / On Duty - Injury,98,Hispanic,Hispanic,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER PUSHED HIM,
PRESSED HIS KNEE ONTO HIS FACE
AND KICKED HIM ON HIS FACE. HE
ALSO ALLEGES THAT THE ACCUSED
QFFICER FAILED TO RETURN HIS IPOD,
KEYS, BACKPACK AND HIS WORK-
PANTS TO HIM
Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER PUSHED HIM,
PRESSED HIS KNEE ONTO HIS FACE
AND KICKED HIM ON HIS FACE. HE
ALSO ALLEGES THAT THE ACCUSED
OFFICER FAILED TO RETURN HIS IPOD,
KEYS, BACKPACK AND HIS WORK-
PANTS TO HIM.
Allegation 2: On 20 Oct 11 the complainant, registered the complaint with
IPRA Intake Aide Denise Stewart. Oreiel alleaed that on 18 Oct 11 at
approximately 0004 hours at Officer Michael
Alaniz, #13577, Unit 009: (1) kicked him in the face.
(2) kneed in the head
(3) pushed into the squad car
(4) failed to properly inventory  property.
On 20 Oct 11 the complainant, I registered the complaint with
IPRA Intake Aide Denise Stewart. Orejel alleged that on 18 Oct 11 at
approximately 0004 hours at § Officer Jerry
Dosckocz, #6573, Unit 009; (1)Observed misconduct and failed to report
misconduct to the Department
(2) failed to properly inventory the complainant, Ivan property.
Finding 1: NOT SUSTAINED
"
1049454,Use Of Force,Excessive Force / On Duty - Injury,98,White,Hispanic,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER PUSHED HIM,
PRESSED HIS KNEE ONTO HIS FACE
AND KICKED HIM ON HIS FACE. HE
ALSO ALLEGES THAT THE ACCUSED
QFFICER FAILED TO RETURN HIS IPOD,
KEYS, BACKPACK AND HIS WORK-
PANTS TO HIM
Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER PUSHED HIM,
PRESSED HIS KNEE ONTO HIS FACE
AND KICKED HIM ON HIS FACE. HE
ALSO ALLEGES THAT THE ACCUSED
OFFICER FAILED TO RETURN HIS IPOD,
KEYS, BACKPACK AND HIS WORK-
PANTS TO HIM.
Allegation 2: On 20 Oct 11 the complainant, registered the complaint with
IPRA Intake Aide Denise Stewart. Oreiel alleaed that on 18 Oct 11 at
approximately 0004 hours at Officer Michael
Alaniz, #13577, Unit 009: (1) kicked him in the face.
(2) kneed in the head
(3) pushed into the squad car
(4) failed to properly inventory  property.
On 20 Oct 11 the complainant, I registered the complaint with
IPRA Intake Aide Denise Stewart. Orejel alleged that on 18 Oct 11 at
approximately 0004 hours at § Officer Jerry
Dosckocz, #6573, Unit 009; (1)Observed misconduct and failed to report
misconduct to the Department
(2) failed to properly inventory the complainant, Ivan property.
Finding 1: NOT SUSTAINED
"
1049454,Use Of Force,Excessive Force / On Duty - Injury,98,White,Hispanic,"Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER PUSHED HIM,
PRESSED HIS KNEE ONTO HIS FACE
AND KICKED HIM ON HIS FACE. HE
ALSO ALLEGES THAT THE ACCUSED
QFFICER FAILED TO RETURN HIS IPOD,
KEYS, BACKPACK AND HIS WORK-
PANTS TO HIM
Initial / Intake Allegation 1: THE REPORTING PARTY ALLEGES THAT
THE ACCUSED OFFICER PUSHED HIM,
PRESSED HIS KNEE ONTO HIS FACE
AND KICKED HIM ON HIS FACE. HE
ALSO ALLEGES THAT THE ACCUSED
OFFICER FAILED TO RETURN HIS IPOD,
KEYS, BACKPACK AND HIS WORK-
PANTS TO HIM.
Allegation 2: On 20 Oct 11 the complainant, registered the complaint with
IPRA Intake Aide Denise Stewart. Oreiel alleaed that on 18 Oct 11 at
approximately 0004 hours at Officer Michael
Alaniz, #13577, Unit 009: (1) kicked him in the face.
(2) kneed in the head
(3) pushed into the squad car
(4) failed to properly inventory  property.
On 20 Oct 11 the complainant, I registered the complaint with
IPRA Intake Aide Denise Stewart. Orejel alleged that on 18 Oct 11 at
approximately 0004 hours at § Officer Jerry
Dosckocz, #6573, Unit 009; (1)Observed misconduct and failed to report
misconduct to the Department
(2) failed to properly inventory the complainant, Ivan property.
Finding 1: NOT SUSTAINED
"
1049480,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: The complainant states she called ""911""
several times concerning a suspicious
package on her back porch. The
complainant alleges that the accused
officers that responded to her call did not
provide police service in that they stopped
briefly in front of her residence but did not
get out
The complainant states she called ""911""
several times concerning a suspicious
package on her back porch. The
complainant alleges that the accused
officers that responded to her call did not
provide police service in that they stopped
briefly in front of her residence but did not
get out
Finding 1: (None Entered)
"
1049480,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,Black,Black,"Initial / Intake Allegation 1: The complainant states she called ""911""
several times concerning a suspicious
package on her back porch. The
complainant alleges that the accused
officers that responded to her call did not
provide police service in that they stopped
briefly in front of her residence but did not
get out
The complainant states she called ""911""
several times concerning a suspicious
package on her back porch. The
complainant alleges that the accused
officers that responded to her call did not
provide police service in that they stopped
briefly in front of her residence but did not
get out
Finding 1: (None Entered)
"
1049484,Use Of Force,Excessive Force / On Duty - Injury,98,Hispanic,White,"Initial / Intake Allegation 1: The victim alleged that he was on his porch
listening to country music and drinking beer
when two civilian dressed police officers
drove up to the front of his residence. The
unidentified officers exited their vehicle and
instructed the victim to approach. The victim
related that the officers had become upset
when he threatened to report them for
harassment. Upon his approach, the
Hispanic officer punched him once on the
face knocking him unconsicous. He related
that when he awoke, he found himself in the
alley but could not say how he got there.
Allegation 2: punched Mr. Eisenach in the face knocking him unconscious.
Finding 1: NOT SUSTAINED
"
1049484,Use Of Force,Excessive Force / On Duty - Injury,98,Hispanic,White,"Initial / Intake Allegation 1: The victim alleged that he was on his porch
listening to country music and drinking beer
when two civilian dressed police officers
drove up to the front of his residence. The
unidentified officers exited their vehicle and
instructed the victim to approach. The victim
related that the officers had become upset
when he threatened to report them for
harassment. Upon his approach, the
Hispanic officer punched him once on the
face knocking him unconsicous. He related
that when he awoke, he found himself in the
alley but could not say how he got there.
Allegation 2: punched Mr. Eisenach in the face knocking him unconscious.
Finding 1: NOT SUSTAINED
"
1049488,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: The complainant (who did not witness
incident) alleges that during the course of
the victim's arrest, his arresting officers
“took the victim down to the ground""
causing his face to strike the concrete
The complainant (who did not witness
incident) alleges that during the course of
the victim's arrest, his arresting officers
“took the victim down to the ground""
causing his face to strike the concrete
"
1049488,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: The complainant (who did not witness
incident) alleges that during the course of
the victim's arrest, his arresting officers
“took the victim down to the ground""
causing his face to strike the concrete
The complainant (who did not witness
incident) alleges that during the course of
the victim's arrest, his arresting officers
“took the victim down to the ground""
causing his face to strike the concrete
"
1049518,Use Of Force,Excessive Force / On Duty - Injury,98,White,Black,"Initial / Intake Allegation 1:  The reporting party further alleges that while
executing a search warrant
that the accused and several plainclothes
officers ransacked and damaged personal
items in her home
 The reporting party alleges that she
observed a female black plainclothes
officer kicked the victim, on
his penis for no apparent reason. The
reporting party alleges that the officer
placed her finger on his fore head and
pushed it back several times while stating,
“You bitch | don't like your ass, what are
you crying for?!""
Initial / Intake Allegation 4: The reporting party further alleges that while
executing a search warrant
that the accused and several plainclothes
officers ransacked and damaged personal
items in her home
The reporting party alleges that she
observed a female black plainclothes
officer kicked the victim on
his penis for no apparent reason. The
reporting party alleges that the officer
placed her finger on his fore head and
pushed it back several times while stating,
“You bitch | don't like your ass, what are
you crying for?!""
Allegation 2: “ransacked"" and damaged personal items in the home during the
execution of a search warrant.
Finding 1: NO AFFIDAVIT
"
1049518,Use Of Force,Excessive Force / On Duty - Injury,98,White,Black,"Initial / Intake Allegation 1:  The reporting party further alleges that while
executing a search warrant
that the accused and several plainclothes
officers ransacked and damaged personal
items in her home
 The reporting party alleges that she
observed a female black plainclothes
officer kicked the victim, on
his penis for no apparent reason. The
reporting party alleges that the officer
placed her finger on his fore head and
pushed it back several times while stating,
“You bitch | don't like your ass, what are
you crying for?!""
Initial / Intake Allegation 4: The reporting party further alleges that while
executing a search warrant
that the accused and several plainclothes
officers ransacked and damaged personal
items in her home
The reporting party alleges that she
observed a female black plainclothes
officer kicked the victim on
his penis for no apparent reason. The
reporting party alleges that the officer
placed her finger on his fore head and
pushed it back several times while stating,
“You bitch | don't like your ass, what are
you crying for?!""
Allegation 2: “ransacked"" and damaged personal items in the home during the
execution of a search warrant.
Finding 1: NO AFFIDAVIT
"
1049558,Operation/Personnel Violations,Inadequate / Failure To Provide Service,204,White,Black,"Initial / Intake Allegation 1: The complainant states she went into the
017th District Station to obtain a missing
accused officer refused to assist her and
said, ""l can't do missing persons reports on
my computer.” The complainant alleges that
the accused officer instructed her to go
back to her residence and call ""911"" and
when she informed him that she already did
that, he still would not assist her and
insisted that she return home.
Finding 1: (None Entered)
"
1049634,Use Of Force,Excessive Force / On Duty - Injury,98,Asian/Pacific,Hispanic,"Initial / Intake Allegation 1: The reporting party alleges that the accused
was rude and unprofessional and that he
stated to him, ""Shut the fuck up!"" The
reporting party further alleges that the
accused tightened the handcuffs on his
wrists because he inquired as to why he
was being arrested.
Allegation 2: Shut the fuck up
Handouffs tightened
Finding 1: NO AFFIDAVIT
"
1049634,Use Of Force,Excessive Force / On Duty - Injury,98,Asian/Pacific,Hispanic,"Initial / Intake Allegation 1: The reporting party alleges that the accused
was rude and unprofessional and that he
stated to him, ""Shut the fuck up!"" The
reporting party further alleges that the
accused tightened the handcuffs on his
wrists because he inquired as to why he
was being arrested.
Allegation 2: Shut the fuck up
Handouffs tightened
Finding 1: NO AFFIDAVIT
"
1049645,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: The complainant alleges that the
Department member “""conspired” to destroy
her request for full disclosure regarding
defendant “Leak.""
The complainant alleges that the accused
officer physically abused her. The
complainant alleges that on 04 May 2009,
the accused officer failed to mirandize her
and did not allow her to seek
representation
The complainant alleges that the accused
officer physically abused her. The
complainant alleges on 03 May 2009, the
accused officer incorrectly completed her
case report.
The complainant alleges that the accused
officer ""conspired"" with private citizens and
other Department members in order to not
carry out his fiduciary duties to investigate
crimes assigned to him, resulting in violation
of the plaintiff's civil rights and injury to her.
Initial / Intake Allegation 5: The complainant alleges that the
Department member “""conspired” to destroy
her request for full disclosure regarding
defendant ""Leak.""
The complainant alleges that the accused
officer physically abused her. The
complainant alleges that on 04 May 2009,
the accused officer failed to mirandize her
and did not allow her to seek
representation.
The complainant alleges that the accused
officer physically abused her. The
complainant alleges on 03 May 2009, the
accused officer incorrectly completed her
case report.
The complainant alleges that the accused
officer ""conspired"" with private citizens and
other Department members in order to not
carry out his fiduciary duties to investigate
crimes assigned to him, resulting in violation
of the plaintiff's civil rights and injury to her.
Allegation 2: Itis alleged that the accused physically abused the complainan
Itis alleged that the accused failed to mirandize 4
did not allow her to seek representation.
Itis alleged that the accused ""conspired"" with private citizens and other
Department members in order to not carry out his fiduciary duties to
investigate crimes assinged to him, resulting in violation o1
__sivil rights and injury to her
Itis alleged that the accused physically abusec
Itis alleged that the accused incorrectly completed her case report
Itis alleged that the accused ""conspired"" to destroy her request for full
disclosure regarding defendant ""Leak""
Finding 1: NO AFFIDAVIT
"
1049645,Use Of Force,Excessive Force / On Duty - Injury,98,Black,Black,"Initial / Intake Allegation 1: The complainant alleges that the
Department member “""conspired” to destroy
her request for full disclosure regarding
defendant “Leak.""
The complainant alleges that the accused
officer physically abused her. The
complainant alleges that on 04 May 2009,
the accused officer failed to mirandize her
and did not allow her to seek
representation
The complainant alleges that the accused
officer physically abused her. The
complainant alleges on 03 May 2009, the
accused officer incorrectly completed her
case report.
The complainant alleges that the accused
officer ""conspired"" with private citizens and
other Department members in order to not
carry out his fiduciary duties to investigate
crimes assigned to him, resulting in violation
of the plaintiff's civil rights and injury to her.
Initial / Intake Allegation 5: The complainant alleges that the
Department member “""conspired” to destroy
her request for full disclosure regarding
defendant ""Leak.""
The complainant alleges that the accused
officer physically abused her. The
complainant alleges that on 04 May 2009,
the accused officer failed to mirandize her
and did not allow her to seek
representation.
The complainant alleges that the accused
officer physically abused her. The
complainant alleges on 03 May 2009, the
accused officer incorrectly completed her
case report.
The complainant alleges that the accused
officer ""conspired"" with private citizens and
other Department members in order to not
carry out his fiduciary duties to investigate
crimes assigned to him, resulting in violation
of the plaintiff's civil rights and injury to her.
Allegation 2: Itis alleged that the accused physically abused the complainan
Itis alleged that the accused failed to mirandize 4
did not allow her to seek representation.
Itis alleged that the accused ""conspired"" with private citizens and other
Department members in order to not carry out his fiduciary duties to
investigate crimes assinged to him, resulting in violation o1
__sivil rights and injury to her
Itis alleged that the accused physically abusec
Itis alleged that the accused incorrectly completed her case report
Itis alleged that the accused ""conspired"" to destroy her request for full
disclosure regarding defendant ""Leak""
Finding 1: NO AFFIDAVIT
"
1049645,Use Of Force,Excessive Force / On Duty - Injury,98,White,Black,"Initial / Intake Allegation 1: The complainant alleges that the
Department member “""conspired” to destroy
her request for full disclosure regarding
defendant “Leak.""
The complainant alleges that the accused
officer physically abused her. The
complainant alleges that on 04 May 2009,
the accused officer failed to mirandize her
and did not allow her to seek
representation
The complainant alleges that the accused
officer physically abused her. The
complainant alleges on 03 May 2009, the
accused officer incorrectly completed her
case report.
The complainant alleges that the accused
officer ""conspired"" with private citizens and
other Department members in order to not
carry out his fiduciary duties to investigate
crimes assigned to him, resulting in violation
of the plaintiff's civil rights and injury to her.
Initial / Intake Allegation 5: The complainant alleges that the
Department member “""conspired” to destroy
her request for full disclosure regarding
defendant ""Leak.""
The complainant alleges that the accused
officer physically abused her. The
complainant alleges that on 04 May 2009,
the accused officer failed to mirandize her
and did not allow her to seek
representation.
The complainant alleges that the accused
officer physically abused her. The
complainant alleges on 03 May 2009, the
accused officer incorrectly completed her
case report.
The complainant alleges that the accused
officer ""conspired"" with private citizens and
other Department members in order to not
carry out his fiduciary duties to investigate
crimes assigned to him, resulting in violation
of the plaintiff's civil rights and injury to her.
Allegation 2: Itis alleged that the accused physically abused the complainan
Itis alleged that the accused failed to mirandize 4
did not allow her to seek representation.
Itis alleged that the accused ""conspired"" with private citizens and other
Department members in order to not carry out his fiduciary duties to
investigate crimes assinged to him, resulting in violation o1
__sivil rights and injury to her
Itis alleged that the accused physically abusec
Itis alleged that the accused incorrectly completed her case report
Itis alleged that the accused ""conspired"" to destroy her request for full
disclosure regarding defendant ""Leak""
Finding 1: NO AFFIDAVIT
"
1049645,Use Of Force,Excessive Force / On Duty - Injury,98,White,Black,"Initial / Intake Allegation 1: The complainant alleges that the
Department member “""conspired” to destroy
her request for full disclosure regarding
defendant “Leak.""
The complainant alleges that the accused
officer physically abused her. The
complainant alleges that on 04 May 2009,
the accused officer failed to mirandize her
and did not allow her to seek
representation
The complainant alleges that the accused
officer physically abused her. The
complainant alleges on 03 May 2009, the
accused officer incorrectly completed her
case report.
The complainant alleges that the accused
officer ""conspired"" with private citizens and
other Department members in order to not
carry out his fiduciary duties to investigate
crimes assigned to him, resulting in violation
of the plaintiff's civil rights and injury to her.
Initial / Intake Allegation 5: The complainant alleges that the
Department member “""conspired” to destroy
her request for full disclosure regarding
defendant ""Leak.""
The complainant alleges that the accused
officer physically abused her. The
complainant alleges that on 04 May 2009,
the accused officer failed to mirandize her
and did not allow her to seek
representation.
The complainant alleges that the accused
officer physically abused her. The
complainant alleges on 03 May 2009, the
accused officer incorrectly completed her
case report.
The complainant alleges that the accused
officer ""conspired"" with private citizens and
other Department members in order to not
carry out his fiduciary duties to investigate
crimes assigned to him, resulting in violation
of the plaintiff's civil rights and injury to her.
Allegation 2: Itis alleged that the accused physically abused the complainan
Itis alleged that the accused failed to mirandize 4
did not allow her to seek representation.
Itis alleged that the accused ""conspired"" with private citizens and other
Department members in order to not carry out his fiduciary duties to
investigate crimes assinged to him, resulting in violation o1
__sivil rights and injury to her
Itis alleged that the accused physically abusec
Itis alleged that the accused incorrectly completed her case report
Itis alleged that the accused ""conspired"" to destroy her request for full
disclosure regarding defendant ""Leak""
Finding 1: NO AFFIDAVIT
"
